nominal;data;curs;cdx
10;16.03.2023;39.9324;Турецкаялира
10;15.03.2023;39.6452;Турецкаялира
10;14.03.2023;39.8116;Турецкаялира
10;11.03.2023;40.0816;Турецкаялира
10;10.03.2023;40.0953;Турецкаялира
10;08.03.2023;39.9308;Турецкаялира
10;07.03.2023;39.9841;Турецкаялира
10;04.03.2023;39.9593;Турецкаялира
10;03.03.2023;39.9704;Турецкаялира
10;02.03.2023;39.8541;Турецкаялира
10;01.03.2023;39.6676;Турецкаялира
10;28.02.2023;39.9669;Турецкаялира
10;23.02.2023;39.6051;Турецкаялира
10;22.02.2023;39.6906;Турецкаялира
10;21.02.2023;39.2740;Турецкаялира
10;18.02.2023;39.6622;Турецкаялира
10;17.02.2023;39.6726;Турецкаялира
10;16.02.2023;39.3894;Турецкаялира
10;15.02.2023;39.2160;Турецкаялира
10;14.02.2023;39.1066;Турецкаялира
10;11.02.2023;38.6619;Турецкаялира
10;10.02.2023;38.7183;Турецкаялира
10;09.02.2023;38.0205;Турецкаялира
10;08.02.2023;37.6564;Турецкаялира
10;07.02.2023;37.5292;Турецкаялира
10;04.02.2023;37.4221;Турецкаялира
10;03.02.2023;37.2430;Турецкаялира
10;02.02.2023;37.2895;Турецкаялира
10;01.02.2023;37.5001;Турецкаялира
10;31.01.2023;37.0131;Турецкаялира
10;28.01.2023;36.8772;Турецкаялира
10;27.01.2023;36.7656;Турецкаялира
10;26.01.2023;36.6982;Турецкаялира
10;25.01.2023;36.5680;Турецкаялира
10;24.01.2023;36.5161;Турецкаялира
10;21.01.2023;36.5416;Турецкаялира
10;20.01.2023;36.6459;Турецкаялира
10;19.01.2023;36.6618;Турецкаялира
10;18.01.2023;36.5528;Турецкаялира
10;17.01.2023;36.3703;Турецкаялира
10;14.01.2023;35.9865;Турецкаялира
10;13.01.2023;36.0999;Турецкаялира
10;12.01.2023;36.7668;Турецкаялира
10;11.01.2023;37.0841;Турецкаялира
10;10.01.2023;37.4601;Турецкаялира
10;31.12.2022;37.5865;Турецкаялира
10;30.12.2022;38.4634;Турецкаялира
10;29.12.2022;38.1462;Турецкаялира
10;28.12.2022;37.4346;Турецкаялира
10;27.12.2022;36.6506;Турецкаялира
10;24.12.2022;36.7861;Турецкаялира
10;23.12.2022;38.6552;Турецкаялира
10;22.12.2022;37.8054;Турецкаялира
10;21.12.2022;37.0033;Турецкаялира
10;20.12.2022;35.5872;Турецкаялира
10;17.12.2022;34.6567;Турецкаялира
10;16.12.2022;34.4902;Турецкаялира
10;15.12.2022;33.9883;Турецкаялира
10;14.12.2022;33.9180;Турецкаялира
10;13.12.2022;33.6778;Турецкаялира
10;10.12.2022;33.4717;Турецкаялира
10;09.12.2022;33.5807;Турецкаялира
10;08.12.2022;33.7807;Турецкаялира
10;07.12.2022;33.7686;Турецкаялира
10;06.12.2022;33.3841;Турецкаялира
10;03.12.2022;33.1604;Турецкаялира
10;02.12.2022;32.8114;Турецкаялира
10;01.12.2022;32.6772;Турецкаялира
10;30.11.2022;32.7938;Турецкаялира
10;29.11.2022;32.6205;Турецкаялира
10;26.11.2022;32.4788;Турецкаялира
10;25.11.2022;32.4258;Турецкаялира
10;24.11.2022;32.4941;Турецкаялира
10;23.11.2022;32.5853;Турецкаялира
10;22.11.2022;32.6351;Турецкаялира
10;19.11.2022;32.4370;Турецкаялира
10;18.11.2022;32.4528;Турецкаялира
10;17.11.2022;32.4398;Турецкаялира
10;16.11.2022;32.4280;Турецкаялира
10;15.11.2022;32.5980;Турецкаялира
10;12.11.2022;32.3822;Турецкаялира
10;11.11.2022;32.9338;Турецкаялира
10;10.11.2022;32.8337;Турецкаялира
10;09.11.2022;32.7834;Турецкаялира
10;08.11.2022;32.9046;Турецкаялира
10;04.11.2022;33.3580;Турецкаялира
10;03.11.2022;33.1056;Турецкаялира
10;02.11.2022;33.0108;Турецкаялира
10;01.11.2022;33.1220;Турецкаялира
10;29.10.2022;33.0744;Турецкаялира
10;28.10.2022;32.9830;Турецкаялира
10;27.10.2022;33.0271;Турецкаялира
10;26.10.2022;32.9749;Турецкаялира
10;25.10.2022;32.8994;Турецкаялира
10;22.10.2022;32.9268;Турецкаялира
10;21.10.2022;33.0959;Турецкаялира
10;20.10.2022;33.1433;Турецкаялира
10;19.10.2022;33.2041;Турецкаялира
10;18.10.2022;33.2485;Турецкаялира
10;15.10.2022;33.9331;Турецкаялира
10;14.10.2022;34.1662;Турецкаялира
10;13.10.2022;34.3176;Турецкаялира
10;12.10.2022;34.2852;Турецкаялира
10;11.10.2022;33.5447;Турецкаялира
10;08.10.2022;32.9720;Турецкаялира
10;07.10.2022;32.4435;Турецкаялира
10;06.10.2022;32.0042;Турецкаялира
10;05.10.2022;31.6825;Турецкаялира
10;04.10.2022;31.0575;Турецкаялира
10;01.10.2022;29.8581;Турецкаялира
10;30.09.2022;31.0292;Турецкаялира
10;29.09.2022;31.6492;Турецкаялира
10;28.09.2022;31.5431;Турецкаялира
10;27.09.2022;31.5438;Турецкаялира
10;24.09.2022;31.6509;Турецкаялира
10;23.09.2022;32.6746;Турецкаялира
10;22.09.2022;33.2704;Турецкаялира
10;21.09.2022;32.8273;Турецкаялира
10;20.09.2022;32.9429;Турецкаялира
10;17.09.2022;32.8776;Турецкаялира
10;16.09.2022;32.6966;Турецкаялира
10;15.09.2022;32.7770;Турецкаялира
10;14.09.2022;32.9406;Турецкаялира
10;13.09.2022;33.1537;Турецкаялира
10;10.09.2022;33.1596;Турецкаялира
10;09.09.2022;33.3514;Турецкаялира
10;08.09.2022;33.5770;Турецкаялира
10;07.09.2022;33.3972;Турецкаялира
10;06.09.2022;33.4316;Турецкаялира
10;03.09.2022;33.1767;Турецкаялира
10;02.09.2022;33.1213;Турецкаялира
10;01.09.2022;33.1324;Турецкаялира
10;31.08.2022;33.2034;Турецкаялира
10;30.08.2022;33.2165;Турецкаялира
10;27.08.2022;33.0851;Турецкаялира
10;26.08.2022;32.9601;Турецкаялира
10;25.08.2022;33.1144;Турецкаялира
10;24.08.2022;33.0643;Турецкаялира
10;23.08.2022;33.0193;Турецкаялира
10;20.08.2022;32.8786;Турецкаялира
10;19.08.2022;33.3886;Турецкаялира
10;18.08.2022;33.8315;Турецкаялира
10;17.08.2022;34.2060;Турецкаялира
10;16.08.2022;34.1867;Турецкаялира
10;13.08.2022;33.9238;Турецкаялира
10;12.08.2022;33.7788;Турецкаялира
10;11.08.2022;33.6828;Турецкаялира
10;10.08.2022;33.6284;Турецкаялира
10;09.08.2022;33.5980;Турецкаялира
10;06.08.2022;33.6298;Турецкаялира
10;05.08.2022;33.5662;Турецкаялира
10;04.08.2022;33.5605;Турецкаялира
10;03.08.2022;33.5307;Турецкаялира
10;02.08.2022;34.6458;Турецкаялира
10;30.07.2022;34.2121;Турецкаялира
10;29.07.2022;33.6590;Турецкаялира
10;28.07.2022;33.7373;Турецкаялира
10;27.07.2022;32.9237;Турецкаялира
10;26.07.2022;32.5955;Турецкаялира
10;23.07.2022;32.5274;Турецкаялира
10;22.07.2022;32.1330;Турецкаялира
10;21.07.2022;31.2383;Турецкаялира
10;20.07.2022;31.7158;Турецкаялира
10;19.07.2022;32.3692;Турецкаялира
10;16.07.2022;33.0964;Турецкаялира
10;15.07.2022;33.4675;Турецкаялира
10;14.07.2022;33.8812;Турецкаялира
10;13.07.2022;34.0676;Турецкаялира
10;12.07.2022;35.4860;Турецкаялира
10;09.07.2022;35.4639;Турецкаялира
10;08.07.2022;36.7166;Турецкаялира
10;07.07.2022;37.1108;Турецкаялира
10;06.07.2022;34.8106;Турецкаялира
10;05.07.2022;32.9252;Турецкаялира
10;02.07.2022;32.2417;Турецкаялира
10;01.07.2022;31.4745;Турецкаялира
10;30.06.2022;30.7553;Турецкаялира
10;29.06.2022;31.7927;Турецкаялира
10;28.06.2022;30.7335;Турецкаялира
10;25.06.2022;30.7116;Турецкаялира
10;24.06.2022;30.7614;Турецкаялира
10;23.06.2022;30.7394;Турецкаялира
10;22.06.2022;31.5741;Турецкаялира
10;21.06.2022;32.4583;Турецкаялира
10;18.06.2022;32.7736;Турецкаялира
10;17.06.2022;32.9248;Турецкаялира
10;16.06.2022;32.8481;Турецкаялира
10;15.06.2022;33.0974;Турецкаялира
10;11.06.2022;33.5645;Турецкаялира
10;10.06.2022;34.1301;Турецкаялира
10;09.06.2022;36.0141;Турецкаялира
10;08.06.2022;36.7788;Турецкаялира
10;07.06.2022;37.0553;Турецкаялира
10;04.06.2022;37.6605;Турецкаялира
10;03.06.2022;37.4829;Турецкаялира
10;02.06.2022;37.4785;Турецкаялира
10;01.06.2022;37.6317;Турецкаялира
10;31.05.2022;38.5620;Турецкаялира
10;28.05.2022;40.5321;Турецкаялира
10;27.05.2022;38.1102;Турецкаялира
10;26.05.2022;34.9709;Турецкаялира
10;25.05.2022;35.9115;Турецкаялира
10;24.05.2022;36.5192;Турецкаялира
10;21.05.2022;36.9542;Турецкаялира
10;20.05.2022;39.1613;Турецкаялира
10;19.05.2022;40.2234;Турецкаялира
10;18.05.2022;40.7904;Турецкаялира
10;17.05.2022;41.0599;Турецкаялира
10;14.05.2022;41.5061;Турецкаялира
10;13.05.2022;42.9957;Турецкаялира
10;12.05.2022;45.2700;Турецкаялира
10;07.05.2022;45.3928;Турецкаялира
10;06.05.2022;44.7598;Турецкаялира
10;05.05.2022;46.9075;Турецкаялира
10;30.04.2022;48.0114;Турецкаялира
10;29.04.2022;48.8165;Турецкаялира
10;28.04.2022;49.3064;Турецкаялира
10;27.04.2022;49.2701;Турецкаялира
10;26.04.2022;49.8374;Турецкаялира
10;23.04.2022;49.9351;Турецкаялира
10;22.04.2022;51.1112;Турецкаялира
10;21.04.2022;52.5948;Турецкаялира
10;20.04.2022;53.9537;Турецкаялира
10;19.04.2022;54.2774;Турецкаялира
10;16.04.2022;54.7075;Турецкаялира
10;15.04.2022;55.6523;Турецкаялира
10;14.04.2022;54.7892;Турецкаялира
10;13.04.2022;54.2550;Турецкаялира
10;12.04.2022;53.7426;Турецкаялира
10;09.04.2022;50.7989;Турецкаялира
10;08.04.2022;51.7255;Турецкаялира
10;07.04.2022;56.0700;Турецкаялира
10;06.04.2022;56.6681;Турецкаялира
10;05.04.2022;56.8681;Турецкаялира
10;02.04.2022;56.7927;Турецкаялира
10;01.04.2022;56.8163;Турецкаялира
10;31.03.2022;57.3044;Турецкаялира
10;30.03.2022;59.1568;Турецкаялира
10;29.03.2022;63.1350;Турецкаялира
10;26.03.2022;64.4330;Турецкаялира
10;25.03.2022;64.7257;Турецкаялира
10;24.03.2022;69.4912;Турецкаялира
10;23.03.2022;70.1890;Турецкаялира
10;22.03.2022;70.6108;Турецкаялира
10;19.03.2022;70.1623;Турецкаялира
10;18.03.2022;71.0257;Турецкаялира
10;17.03.2022;73.4309;Турецкаялира
10;16.03.2022;76.1075;Турецкаялира
10;15.03.2022;78.1294;Турецкаялира
10;12.03.2022;79.1843;Турецкаялира
10;11.03.2022;81.6441;Турецкаялира
10;10.03.2022;80.1363;Турецкаялира
10;06.03.2022;74.5867;Турецкаялира
10;05.03.2022;74.4922;Турецкаялира
10;04.03.2022;79.0340;Турецкаялира
10;03.03.2022;73.6145;Турецкаялира
10;02.03.2022;66.1464;Турецкаялира
10;01.03.2022;67.7806;Турецкаялира
10;26.02.2022;59.4030;Турецкаялира
10;25.02.2022;61.5530;Турецкаялира
10;23.02.2022;58.4656;Турецкаялира
10;22.02.2022;56.3242;Турецкаялира
10;19.02.2022;55.6198;Турецкаялира
10;18.02.2022;55.6461;Турецкаялира
10;17.02.2022;55.0558;Турецкаялира
10;16.02.2022;56.0238;Турецкаялира
10;15.02.2022;56.5426;Турецкаялира
10;12.02.2022;55.3865;Турецкаялира
10;11.02.2022;55.1771;Турецкаялира
10;10.02.2022;55.0270;Турецкаялира
10;09.02.2022;55.1740;Турецкаялира
10;08.02.2022;55.8409;Турецкаялира
10;05.02.2022;56.0765;Турецкаялира
10;04.02.2022;56.5062;Турецкаялира
10;03.02.2022;56.9084;Турецкаялира
10;02.02.2022;57.6416;Турецкаялира
10;01.02.2022;58.1259;Турецкаялира
10;29.01.2022;57.1556;Турецкаялира
10;28.01.2022;58.0681;Турецкаялира
10;27.01.2022;58.5657;Турецкаялира
10;26.01.2022;58.1480;Турецкаялира
10;25.01.2022;57.8343;Турецкаялира
10;22.01.2022;57.1544;Турецкаялира
10;21.01.2022;56.6413;Турецкаялира
10;20.01.2022;56.4318;Турецкаялира
10;19.01.2022;56.4894;Турецкаялира
10;18.01.2022;56.3993;Турецкаялира
10;15.01.2022;56.0302;Турецкаялира
10;14.01.2022;55.0740;Турецкаялира
10;13.01.2022;54.3581;Турецкаялира
10;12.01.2022;54.0875;Турецкаялира
10;11.01.2022;54.3317;Турецкаялира
10;31.12.2021;57.8432;Турецкаялира
10;30.12.2021;60.9117;Турецкаялира
10;29.12.2021;62.1005;Турецкаялира
10;28.12.2021;63.8724;Турецкаялира
10;25.12.2021;62.9433;Турецкаялира
10;24.12.2021;63.3278;Турецкаялира
10;23.12.2021;59.1575;Турецкаялира
10;22.12.2021;53.3386;Турецкаялира
10;21.12.2021;42.4692;Турецкаялира
10;18.12.2021;45.7497;Турецкаялира
10;17.12.2021;48.4624;Турецкаялира
10;16.12.2021;50.4792;Турецкаялира
10;15.12.2021;51.8580;Турецкаялира
10;14.12.2021;51.0151;Турецкаялира
10;11.12.2021;53.1531;Турецкаялира
10;10.12.2021;53.5193;Турецкаялира
10;09.12.2021;54.0971;Турецкаялира
10;08.12.2021;54.2327;Турецкаялира
10;07.12.2021;53.6890;Турецкаялира
10;04.12.2021;53.5745;Турецкаялира
10;03.12.2021;54.9626;Турецкаялира
10;02.12.2021;54.4291;Турецкаялира
10;01.12.2021;58.3507;Турецкаялира
10;30.11.2021;59.6433;Турецкаялира
10;27.11.2021;62.9333;Турецкаялира
10;26.11.2021;62.2490;Турецкаялира
10;25.11.2021;57.9316;Турецкаялира
10;24.11.2021;62.2532;Турецкаялира
10;23.11.2021;65.9773;Турецкаялира
10;20.11.2021;66.6255;Турецкаялира
10;19.11.2021;67.5665;Турецкаялира
10;18.11.2021;70.0637;Турецкаялира
10;17.11.2021;71.4429;Турецкаялира
10;16.11.2021;72.3955;Турецкаялира
10;13.11.2021;72.2620;Турецкаялира
10;12.11.2021;71.5419;Турецкаялира
10;11.11.2021;72.2557;Турецкаялира
10;10.11.2021;73.2459;Турецкаялира
10;09.11.2021;73.7189;Турецкаялира
10;04.11.2021;74.2512;Турецкаялира
10;03.11.2021;75.2617;Турецкаялира
10;02.11.2021;74.4336;Турецкаялира
10;30.10.2021;73.4384;Турецкаялира
10;29.10.2021;73.4537;Турецкаялира
10;28.10.2021;73.5923;Турецкаялира
10;27.10.2021;73.5866;Турецкаялира
10;26.10.2021;72.1318;Турецкаялира
10;23.10.2021;73.5750;Турецкаялира
10;22.10.2021;76.6560;Турецкаялира
10;21.10.2021;76.2308;Турецкаялира
10;20.10.2021;76.2656;Турецкаялира
10;19.10.2021;76.6322;Турецкаялира
10;16.10.2021;77.4409;Турецкаялира
10;15.10.2021;78.6715;Турецкаялира
10;14.10.2021;79.6437;Турецкаялира
10;13.10.2021;79.6147;Турецкаялира
10;12.10.2021;80.0104;Турецкаялира
10;09.10.2021;80.4373;Турецкаялира
10;08.10.2021;81.4309;Турецкаялира
10;07.10.2021;81.3098;Турецкаялира
10;06.10.2021;81.9308;Турецкаялира
10;05.10.2021;82.2345;Турецкаялира
10;02.10.2021;82.1966;Турецкаялира
10;01.10.2021;81.7959;Турецкаялира
10;30.09.2021;82.1766;Турецкаялира
10;29.09.2021;81.6691;Турецкаялира
10;28.09.2021;81.9929;Турецкаялира
10;25.09.2021;82.8179;Турецкаялира
10;24.09.2021;84.2109;Турецкаялира
10;23.09.2021;84.3496;Турецкаялира
10;22.09.2021;84.8105;Турецкаялира
10;21.09.2021;84.3026;Турецкаялира
10;18.09.2021;84.5168;Турецкаялира
10;17.09.2021;85.7549;Турецкаялира
10;16.09.2021;86.3114;Турецкаялира
10;15.09.2021;86.0965;Турецкаялира
10;14.09.2021;86.3674;Турецкаялира
10;11.09.2021;86.4616;Турецкаялира
10;10.09.2021;86.0837;Турецкаялира
10;09.09.2021;87.4071;Турецкаялира
10;08.09.2021;88.0736;Турецкаялира
10;07.09.2021;87.9629;Турецкаялира
10;04.09.2021;87.4814;Турецкаялира
10;03.09.2021;87.9756;Турецкаялира
10;02.09.2021;88.1981;Турецкаялира
10;01.09.2021;88.1976;Турецкаялира
10;31.08.2021;88.3172;Турецкаялира
10;28.08.2021;88.2684;Турецкаялира
10;27.08.2021;88.5174;Турецкаялира
10;26.08.2021;87.8947;Турецкаялира
10;25.08.2021;87.7370;Турецкаялира
10;24.08.2021;87.3911;Турецкаялира
10;21.08.2021;87.0457;Турецкаялира
10;20.08.2021;86.9757;Турецкаялира
10;19.08.2021;86.5690;Турецкаялира
10;18.08.2021;87.2670;Турецкаялира
10;17.08.2021;86.6719;Турецкаялира
10;14.08.2021;85.8078;Турецкаялира
10;13.08.2021;85.8476;Турецкаялира
10;12.08.2021;85.7956;Турецкаялира
10;11.08.2021;85.1138;Турецкаялира
10;10.08.2021;84.8653;Турецкаялира
10;07.08.2021;85.1651;Турецкаялира
10;06.08.2021;85.7883;Турецкаялира
10;05.08.2021;86.2022;Турецкаялира
10;04.08.2021;87.5029;Турецкаялира
10;03.08.2021;86.8293;Турецкаялира
10;31.07.2021;86.9107;Турецкаялира
10;30.07.2021;86.1165;Турецкаялира
10;29.07.2021;86.0137;Турецкаялира
10;28.07.2021;86.1452;Турецкаялира
10;27.07.2021;86.1394;Турецкаялира
10;24.07.2021;86.2169;Турецкаялира
10;23.07.2021;86.1108;Турецкаялира
10;22.07.2021;86.6711;Турецкаялира
10;21.07.2021;87.0049;Турецкаялира
10;20.07.2021;86.4985;Турецкаялира
10;17.07.2021;87.2106;Турецкаялира
10;16.07.2021;86.5052;Турецкаялира
10;15.07.2021;85.9713;Турецкаялира
10;14.07.2021;85.8763;Турецкаялира
10;13.07.2021;86.3565;Турецкаялира
10;10.07.2021;85.7980;Турецкаялира
10;09.07.2021;86.2271;Турецкаялира
10;08.07.2021;85.3645;Турецкаялира
10;07.07.2021;84.5266;Турецкаялира
10;06.07.2021;84.3149;Турецкаялира
10;03.07.2021;84.6830;Турецкаялира
10;02.07.2021;83.9255;Турецкаялира
10;01.07.2021;83.6661;Турецкаялира
10;30.06.2021;82.9396;Турецкаялира
10;29.06.2021;82.4182;Турецкаялира
10;26.06.2021;83.0192;Турецкаялира
10;25.06.2021;83.4027;Турецкаялира
10;24.06.2021;84.2722;Турецкаялира
10;23.06.2021;83.5563;Турецкаялира
10;22.06.2021;83.4088;Турецкаялира
10;19.06.2021;83.2871;Турецкаялира
10;18.06.2021;84.1025;Турецкаялира
10;17.06.2021;84.4805;Турецкаялира
10;16.06.2021;84.0512;Турецкаялира
10;12.06.2021;86.0211;Турецкаялира
10;11.06.2021;84.3566;Турецкаялира
10;10.06.2021;83.9149;Турецкаялира
10;09.06.2021;84.6475;Турецкаялира
10;08.06.2021;84.5431;Турецкаялира
10;05.06.2021;84.3032;Турецкаялира
10;04.06.2021;84.9926;Турецкаялира
10;03.06.2021;85.1360;Турецкаялира
10;02.06.2021;86.0405;Турецкаялира
10;01.06.2021;86.4142;Турецкаялира
10;29.05.2021;85.9591;Турецкаялира
10;28.05.2021;87.1491;Турецкаялира
10;27.05.2021;86.9769;Турецкаялира
10;26.05.2021;87.2415;Турецкаялира
10;25.05.2021;87.5702;Турецкаялира
10;22.05.2021;87.8896;Турецкаялира
10;21.05.2021;87.8584;Турецкаялира
10;20.05.2021;87.7336;Турецкаялира
10;19.05.2021;88.4107;Турецкаялира
10;18.05.2021;88.2330;Турецкаялира
10;15.05.2021;87.4563;Турецкаялира
10;14.05.2021;87.5072;Турецкаялира
10;13.05.2021;88.9530;Турецкаялира
10;12.05.2021;89.3422;Турецкаялира
10;08.05.2021;89.4946;Турецкаялира
10;07.05.2021;89.7577;Турецкаялира
10;06.05.2021;89.6418;Турецкаялира
10;05.05.2021;90.5823;Турецкаялира
10;01.05.2021;90.9407;Турецкаялира
10;30.04.2021;91.0666;Турецкаялира
10;29.04.2021;91.4135;Турецкаялира
10;28.04.2021;90.7161;Турецкаялира
10;27.04.2021;89.8524;Турецкаялира
10;24.04.2021;90.1064;Турецкаялира
10;23.04.2021;92.3246;Турецкаялира
10;22.04.2021;94.3164;Турецкаялира
10;21.04.2021;93.7468;Турецкаялира
10;20.04.2021;94.6594;Турецкаялира
10;17.04.2021;93.5890;Турецкаялира
10;16.04.2021;95.7770;Турецкаялира
10;15.04.2021;93.7234;Турецкаялира
10;14.04.2021;94.9270;Турецкаялира
10;13.04.2021;94.5087;Турецкаялира
10;10.04.2021;94.7074;Турецкаялира
10;09.04.2021;94.4785;Турецкаялира
10;08.04.2021;95.2482;Турецкаялира
10;07.04.2021;93.7859;Турецкаялира
10;06.04.2021;93.8456;Турецкаялира
10;03.04.2021;94.6669;Турецкаялира
10;02.04.2021;92.9603;Турецкаялира
10;01.04.2021;90.8698;Турецкаялира
10;31.03.2021;90.7234;Турецкаялира
10;30.03.2021;93.0996;Турецкаялира
10;27.03.2021;94.8357;Турецкаялира
10;26.03.2021;95.7551;Турецкаялира
10;25.03.2021;95.4651;Турецкаялира
10;24.03.2021;97.0252;Турецкаялира
10;23.03.2021;93.8720;Турецкаялира
1;20.03.2021;10.2130;Турецкаялира
10;19.03.2021;98.2463;Турецкаялира
10;18.03.2021;97.4069;Турецкаялира
10;17.03.2021;96.9091;Турецкаялира
10;16.03.2021;96.8596;Турецкаялира
10;13.03.2021;97.1584;Турецкаялира
10;12.03.2021;98.7049;Турецкаялира
10;11.03.2021;97.0689;Турецкаялира
10;10.03.2021;96.6501;Турецкаялира
10;06.03.2021;98.7692;Турецкаялира
10;05.03.2021;98.7096;Турецкаялира
1;04.03.2021;10.0461;Турецкаялира
1;03.03.2021;10.2034;Турецкаялира
1;02.03.2021;10.0675;Турецкаялира
1;27.02.2021;10.1546;Турецкаялира
1;26.02.2021;10.2213;Турецкаялира
1;25.02.2021;10.3542;Турецкаялира
1;21.02.2021;10.6260;Турецкаялира
1;20.02.2021;10.6086;Турецкаялира
1;19.02.2021;10.5808;Турецкаялира
1;18.02.2021;10.5481;Турецкаялира
1;17.02.2021;10.5729;Турецкаялира
1;16.02.2021;10.5101;Турецкаялира
1;13.02.2021;10.5161;Турецкаялира
1;12.02.2021;10.4721;Турецкаялира
1;11.02.2021;10.4512;Турецкаялира
1;10.02.2021;10.3992;Турецкаялира
1;09.02.2021;10.5213;Турецкаялира
1;06.02.2021;10.5924;Турецкаялира
1;05.02.2021;10.5856;Турецкаялира
1;04.02.2021;10.6477;Турецкаялира
1;03.02.2021;10.6718;Турецкаялира
1;02.02.2021;10.4338;Турецкаялира
1;30.01.2021;10.3836;Турецкаялира
1;29.01.2021;10.3164;Турецкаялира
1;28.01.2021;10.1959;Турецкаялира
1;27.01.2021;10.1994;Турецкаялира
1;26.01.2021;10.1409;Турецкаялира
1;23.01.2021;10.0026;Турецкаялира
10;22.01.2021;99.2753;Турецкаялира
10;21.01.2021;98.5200;Турецкаялира
10;20.01.2021;98.7864;Турецкаялира
10;19.01.2021;98.3076;Турецкаялира
10;16.01.2021;99.2059;Турецкаялира
10;15.01.2021;99.6275;Турецкаялира
10;14.01.2021;98.9122;Турецкаялира
10;13.01.2021;99.6048;Турецкаялира
1;12.01.2021;10.0102;Турецкаялира
10;01.01.2021;99.9739;Турецкаялира
1;31.12.2020;10.0887;Турецкаялира
10;30.12.2020;99.3776;Турецкаялира
10;29.12.2020;98.2572;Турецкаялира
10;26.12.2020;97.3668;Турецкаялира
10;25.12.2020;97.8188;Турецкаялира
10;24.12.2020;98.7607;Турецкаялира
10;23.12.2020;98.2717;Турецкаялира
10;22.12.2020;96.8309;Турецкаялира
10;19.12.2020;94.9880;Турецкаялира
10;18.12.2020;94.0924;Турецкаялира
10;17.12.2020;94.1501;Турецкаялира
10;16.12.2020;93.5812;Турецкаялира
10;15.12.2020;91.9115;Турецкаялира
10;12.12.2020;91.8298;Турецкаялира
10;11.12.2020;93.7948;Турецкаялира
10;10.12.2020;93.7173;Турецкаялира
10;09.12.2020;94.1690;Турецкаялира
10;08.12.2020;94.7086;Турецкаялира
10;05.12.2020;95.1667;Турецкаялира
10;04.12.2020;95.3197;Турецкаялира
10;03.12.2020;96.6130;Турецкаялира
10;02.12.2020;96.5310;Турецкаялира
10;01.12.2020;97.4822;Турецкаялира
10;28.11.2020;97.0038;Турецкаялира
10;27.11.2020;95.2470;Турецкаялира
10;26.11.2020;94.8364;Турецкаялира
10;25.11.2020;96.2456;Турецкаялира
10;24.11.2020;97.4819;Турецкаялира
1;21.11.2020;10.0149;Турецкаялира
10;20.11.2020;99.5649;Турецкаялира
10;19.11.2020;98.2769;Турецкаялира
10;18.11.2020;98.5257;Турецкаялира
1;17.11.2020;10.0530;Турецкаялира
1;14.11.2020;10.0786;Турецкаялира
10;13.11.2020;98.3093;Турецкаялира
10;12.11.2020;93.8112;Турецкаялира
10;11.11.2020;92.7428;Турецкаялира
10;10.11.2020;93.2429;Турецкаялира
10;07.11.2020;91.1627;Турецкаялира
10;06.11.2020;92.6608;Турецкаялира
10;04.11.2020;94.5868;Турецкаялира
10;03.11.2020;95.8791;Турецкаялира
10;31.10.2020;95.2540;Турецкаялира
10;30.10.2020;94.9988;Турецкаялира
10;29.10.2020;94.0104;Турецкаялира
10;28.10.2020;93.8152;Турецкаялира
10;27.10.2020;94.8123;Турецкаялира
10;24.10.2020;95.9155;Турецкаялира
10;23.10.2020;98.6964;Турецкаялира
10;22.10.2020;98.3369;Турецкаялира
10;21.10.2020;98.4719;Турецкаялира
10;20.10.2020;98.7131;Турецкаялира
10;17.10.2020;98.3468;Турецкаялира
10;16.10.2020;98.2122;Турецкаялира
10;15.10.2020;97.2305;Турецкаялира
10;14.10.2020;97.7258;Турецкаялира
10;13.10.2020;97.6073;Турецкаялира
10;10.10.2020;97.1171;Турецкаялира
10;09.10.2020;98.1838;Турецкаялира
10;08.10.2020;99.6937;Турецкаялира
1;07.10.2020;10.1035;Турецкаялира
1;06.10.2020;10.1043;Турецкаялира
1;03.10.2020;10.0576;Турецкаялира
1;02.10.2020;10.0192;Турецкаялира
1;01.10.2020;10.1077;Турецкаялира
1;30.09.2020;10.1597;Турецкаялира
1;29.09.2020;10.1134;Турецкаялира
1;26.09.2020;10.1696;Турецкаялира
1;25.09.2020;10.0161;Турецкаялира
10;24.09.2020;99.4134;Турецкаялира
10;23.09.2020;99.6213;Турецкаялира
1;22.09.2020;10.0108;Турецкаялира
10;19.09.2020;99.2709;Турецкаялира
10;18.09.2020;99.7375;Турецкаялира
1;17.09.2020;10.0002;Турецкаялира
1;16.09.2020;10.0357;Турецкаялира
10;15.09.2020;99.7274;Турецкаялира
1;12.09.2020;10.0275;Турецкаялира
1;11.09.2020;10.0874;Турецкаялира
1;10.09.2020;10.1548;Турецкаялира
1;09.09.2020;10.1536;Турецкаялира
1;08.09.2020;10.1375;Турецкаялира
1;05.09.2020;10.1041;Турецкаялира
1;04.09.2020;10.1691;Турецкаялира
1;03.09.2020;10.0139;Турецкаялира
10;02.09.2020;99.8533;Турецкаялира
1;01.09.2020;10.0563;Турецкаялира
1;29.08.2020;10.1731;Турецкаялира
1;28.08.2020;10.2842;Турецкаялира
1;27.08.2020;10.2690;Турецкаялира
1;26.08.2020;10.0993;Турецкаялира
1;25.08.2020;10.1145;Турецкаялира
1;22.08.2020;10.2188;Турецкаялира
1;21.08.2020;10.0784;Турецкаялира
10;20.08.2020;99.3815;Турецкаялира
