nominal;data;curs;cdx
10;3/16/2023;39.9324;Турецкая лира
10;3/15/2023;39.6452;Турецкая лира
10;3/14/2023;39.8116;Турецкая лира
10;3/11/2023;40.0816;Турецкая лира
10;3/10/2023;40.0953;Турецкая лира
10;3/8/2023;39.9308;Турецкая лира
10;3/7/2023;39.9841;Турецкая лира
10;3/4/2023;39.9593;Турецкая лира
10;3/3/2023;39.9704;Турецкая лира
10;3/2/2023;39.8541;Турецкая лира
10;3/1/2023;39.6676;Турецкая лира
10;2/28/2023;39.9669;Турецкая лира
10;2/23/2023;39.6051;Турецкая лира
10;2/22/2023;39.6906;Турецкая лира
10;2/21/2023;39.2740;Турецкая лира
10;2/18/2023;39.6622;Турецкая лира
10;2/17/2023;39.6726;Турецкая лира
10;2/16/2023;39.3894;Турецкая лира
10;2/15/2023;39.2160;Турецкая лира
10;2/14/2023;39.1066;Турецкая лира
10;2/11/2023;38.6619;Турецкая лира
10;2/10/2023;38.7183;Турецкая лира
10;2/9/2023;38.0205;Турецкая лира
10;2/8/2023;37.6564;Турецкая лира
10;2/7/2023;37.5292;Турецкая лира
10;2/4/2023;37.4221;Турецкая лира
10;2/3/2023;37.2430;Турецкая лира
10;2/2/2023;37.2895;Турецкая лира
10;2/1/2023;37.5001;Турецкая лира
10;1/31/2023;37.0131;Турецкая лира
10;1/28/2023;36.8772;Турецкая лира
10;1/27/2023;36.7656;Турецкая лира
10;1/26/2023;36.6982;Турецкая лира
10;1/25/2023;36.5680;Турецкая лира
10;1/24/2023;36.5161;Турецкая лира
10;1/21/2023;36.5416;Турецкая лира
10;1/20/2023;36.6459;Турецкая лира
10;1/19/2023;36.6618;Турецкая лира
10;1/18/2023;36.5528;Турецкая лира
10;1/17/2023;36.3703;Турецкая лира
10;1/14/2023;35.9865;Турецкая лира
10;1/13/2023;36.0999;Турецкая лира
10;1/12/2023;36.7668;Турецкая лира
10;1/11/2023;37.0841;Турецкая лира
10;1/10/2023;37.4601;Турецкая лира
10;12/31/2022;37.5865;Турецкая лира
10;12/30/2022;38.4634;Турецкая лира
10;12/29/2022;38.1462;Турецкая лира
10;12/28/2022;37.4346;Турецкая лира
10;12/27/2022;36.6506;Турецкая лира
10;12/24/2022;36.7861;Турецкая лира
10;12/23/2022;38.6552;Турецкая лира
10;12/22/2022;37.8054;Турецкая лира
10;12/21/2022;37.0033;Турецкая лира
10;12/20/2022;35.5872;Турецкая лира
10;12/17/2022;34.6567;Турецкая лира
10;12/16/2022;34.4902;Турецкая лира
10;12/15/2022;33.9883;Турецкая лира
10;12/14/2022;33.9180;Турецкая лира
10;12/13/2022;33.6778;Турецкая лира
10;12/10/2022;33.4717;Турецкая лира
10;12/9/2022;33.5807;Турецкая лира
10;12/8/2022;33.7807;Турецкая лира
10;12/7/2022;33.7686;Турецкая лира
10;12/6/2022;33.3841;Турецкая лира
10;12/3/2022;33.1604;Турецкая лира
10;12/2/2022;32.8114;Турецкая лира
10;12/1/2022;32.6772;Турецкая лира
10;11/30/2022;32.7938;Турецкая лира
10;11/29/2022;32.6205;Турецкая лира
10;11/26/2022;32.4788;Турецкая лира
10;11/25/2022;32.4258;Турецкая лира
10;11/24/2022;32.4941;Турецкая лира
10;11/23/2022;32.5853;Турецкая лира
10;11/22/2022;32.6351;Турецкая лира
10;11/19/2022;32.4370;Турецкая лира
10;11/18/2022;32.4528;Турецкая лира
10;11/17/2022;32.4398;Турецкая лира
10;11/16/2022;32.4280;Турецкая лира
10;11/15/2022;32.5980;Турецкая лира
10;11/12/2022;32.3822;Турецкая лира
10;11/11/2022;32.9338;Турецкая лира
10;11/10/2022;32.8337;Турецкая лира
10;11/9/2022;32.7834;Турецкая лира
10;11/8/2022;32.9046;Турецкая лира
10;11/4/2022;33.3580;Турецкая лира
10;11/3/2022;33.1056;Турецкая лира
10;11/2/2022;33.0108;Турецкая лира
10;11/1/2022;33.1220;Турецкая лира
10;10/29/2022;33.0744;Турецкая лира
10;10/28/2022;32.9830;Турецкая лира
10;10/27/2022;33.0271;Турецкая лира
10;10/26/2022;32.9749;Турецкая лира
10;10/25/2022;32.8994;Турецкая лира
10;10/22/2022;32.9268;Турецкая лира
10;10/21/2022;33.0959;Турецкая лира
10;10/20/2022;33.1433;Турецкая лира
10;10/19/2022;33.2041;Турецкая лира
10;10/18/2022;33.2485;Турецкая лира
10;10/15/2022;33.9331;Турецкая лира
10;10/14/2022;34.1662;Турецкая лира
10;10/13/2022;34.3176;Турецкая лира
10;10/12/2022;34.2852;Турецкая лира
10;10/11/2022;33.5447;Турецкая лира
10;10/8/2022;32.9720;Турецкая лира
10;10/7/2022;32.4435;Турецкая лира
10;10/6/2022;32.0042;Турецкая лира
10;10/5/2022;31.6825;Турецкая лира
10;10/4/2022;31.0575;Турецкая лира
10;10/1/2022;29.8581;Турецкая лира
10;9/30/2022;31.0292;Турецкая лира
10;9/29/2022;31.6492;Турецкая лира
10;9/28/2022;31.5431;Турецкая лира
10;9/27/2022;31.5438;Турецкая лира
10;9/24/2022;31.6509;Турецкая лира
10;9/23/2022;32.6746;Турецкая лира
10;9/22/2022;33.2704;Турецкая лира
10;9/21/2022;32.8273;Турецкая лира
10;9/20/2022;32.9429;Турецкая лира
10;9/17/2022;32.8776;Турецкая лира
10;9/16/2022;32.6966;Турецкая лира
10;9/15/2022;32.7770;Турецкая лира
10;9/14/2022;32.9406;Турецкая лира
10;9/13/2022;33.1537;Турецкая лира
10;9/10/2022;33.1596;Турецкая лира
10;9/9/2022;33.3514;Турецкая лира
10;9/8/2022;33.5770;Турецкая лира
10;9/7/2022;33.3972;Турецкая лира
10;9/6/2022;33.4316;Турецкая лира
10;9/3/2022;33.1767;Турецкая лира
10;9/2/2022;33.1213;Турецкая лира
10;9/1/2022;33.1324;Турецкая лира
10;8/31/2022;33.2034;Турецкая лира
10;8/30/2022;33.2165;Турецкая лира
10;8/27/2022;33.0851;Турецкая лира
10;8/26/2022;32.9601;Турецкая лира
10;8/25/2022;33.1144;Турецкая лира
10;8/24/2022;33.0643;Турецкая лира
10;8/23/2022;33.0193;Турецкая лира
10;8/20/2022;32.8786;Турецкая лира
10;8/19/2022;33.3886;Турецкая лира
10;8/18/2022;33.8315;Турецкая лира
10;8/17/2022;34.2060;Турецкая лира
10;8/16/2022;34.1867;Турецкая лира
10;8/13/2022;33.9238;Турецкая лира
10;8/12/2022;33.7788;Турецкая лира
10;8/11/2022;33.6828;Турецкая лира
10;8/10/2022;33.6284;Турецкая лира
10;8/9/2022;33.5980;Турецкая лира
10;8/6/2022;33.6298;Турецкая лира
10;8/5/2022;33.5662;Турецкая лира
10;8/4/2022;33.5605;Турецкая лира
10;8/3/2022;33.5307;Турецкая лира
10;8/2/2022;34.6458;Турецкая лира
10;7/30/2022;34.2121;Турецкая лира
10;7/29/2022;33.6590;Турецкая лира
10;7/28/2022;33.7373;Турецкая лира
10;7/27/2022;32.9237;Турецкая лира
10;7/26/2022;32.5955;Турецкая лира
10;7/23/2022;32.5274;Турецкая лира
10;7/22/2022;32.1330;Турецкая лира
10;7/21/2022;31.2383;Турецкая лира
10;7/20/2022;31.7158;Турецкая лира
10;7/19/2022;32.3692;Турецкая лира
10;7/16/2022;33.0964;Турецкая лира
10;7/15/2022;33.4675;Турецкая лира
10;7/14/2022;33.8812;Турецкая лира
10;7/13/2022;34.0676;Турецкая лира
10;7/12/2022;35.4860;Турецкая лира
10;7/9/2022;35.4639;Турецкая лира
10;7/8/2022;36.7166;Турецкая лира
10;7/7/2022;37.1108;Турецкая лира
10;7/6/2022;34.8106;Турецкая лира
10;7/5/2022;32.9252;Турецкая лира
10;7/2/2022;32.2417;Турецкая лира
10;7/1/2022;31.4745;Турецкая лира
10;6/30/2022;30.7553;Турецкая лира
10;6/29/2022;31.7927;Турецкая лира
10;6/28/2022;30.7335;Турецкая лира
10;6/25/2022;30.7116;Турецкая лира
10;6/24/2022;30.7614;Турецкая лира
10;6/23/2022;30.7394;Турецкая лира
10;6/22/2022;31.5741;Турецкая лира
10;6/21/2022;32.4583;Турецкая лира
10;6/18/2022;32.7736;Турецкая лира
10;6/17/2022;32.9248;Турецкая лира
10;6/16/2022;32.8481;Турецкая лира
10;6/15/2022;33.0974;Турецкая лира
10;6/11/2022;33.5645;Турецкая лира
10;6/10/2022;34.1301;Турецкая лира
10;6/9/2022;36.0141;Турецкая лира
10;6/8/2022;36.7788;Турецкая лира
10;6/7/2022;37.0553;Турецкая лира
10;6/4/2022;37.6605;Турецкая лира
10;6/3/2022;37.4829;Турецкая лира
10;6/2/2022;37.4785;Турецкая лира
10;6/1/2022;37.6317;Турецкая лира
10;5/31/2022;38.5620;Турецкая лира
10;5/28/2022;40.5321;Турецкая лира
10;5/27/2022;38.1102;Турецкая лира
10;5/26/2022;34.9709;Турецкая лира
10;5/25/2022;35.9115;Турецкая лира
10;5/24/2022;36.5192;Турецкая лира
10;5/21/2022;36.9542;Турецкая лира
10;5/20/2022;39.1613;Турецкая лира
10;5/19/2022;40.2234;Турецкая лира
10;5/18/2022;40.7904;Турецкая лира
10;5/17/2022;41.0599;Турецкая лира
10;5/14/2022;41.5061;Турецкая лира
10;5/13/2022;42.9957;Турецкая лира
10;5/12/2022;45.2700;Турецкая лира
10;5/7/2022;45.3928;Турецкая лира
10;5/6/2022;44.7598;Турецкая лира
10;5/5/2022;46.9075;Турецкая лира
10;4/30/2022;48.0114;Турецкая лира
10;4/29/2022;48.8165;Турецкая лира
10;4/28/2022;49.3064;Турецкая лира
10;4/27/2022;49.2701;Турецкая лира
10;4/26/2022;49.8374;Турецкая лира
10;4/23/2022;49.9351;Турецкая лира
10;4/22/2022;51.1112;Турецкая лира
10;4/21/2022;52.5948;Турецкая лира
10;4/20/2022;53.9537;Турецкая лира
10;4/19/2022;54.2774;Турецкая лира
10;4/16/2022;54.7075;Турецкая лира
10;4/15/2022;55.6523;Турецкая лира
10;4/14/2022;54.7892;Турецкая лира
10;4/13/2022;54.2550;Турецкая лира
10;4/12/2022;53.7426;Турецкая лира
10;4/9/2022;50.7989;Турецкая лира
10;4/8/2022;51.7255;Турецкая лира
10;4/7/2022;56.0700;Турецкая лира
10;4/6/2022;56.6681;Турецкая лира
10;4/5/2022;56.8681;Турецкая лира
10;4/2/2022;56.7927;Турецкая лира
10;4/1/2022;56.8163;Турецкая лира
10;3/31/2022;57.3044;Турецкая лира
10;3/30/2022;59.1568;Турецкая лира
10;3/29/2022;63.1350;Турецкая лира
10;3/26/2022;64.4330;Турецкая лира
10;3/25/2022;64.7257;Турецкая лира
10;3/24/2022;69.4912;Турецкая лира
10;3/23/2022;70.1890;Турецкая лира
10;3/22/2022;70.6108;Турецкая лира
10;3/19/2022;70.1623;Турецкая лира
10;3/18/2022;71.0257;Турецкая лира
10;3/17/2022;73.4309;Турецкая лира
10;3/16/2022;76.1075;Турецкая лира
10;3/15/2022;78.1294;Турецкая лира
10;3/12/2022;79.1843;Турецкая лира
10;3/11/2022;81.6441;Турецкая лира
10;3/10/2022;80.1363;Турецкая лира
10;3/6/2022;74.5867;Турецкая лира
10;3/5/2022;74.4922;Турецкая лира
10;3/4/2022;79.0340;Турецкая лира
10;3/3/2022;73.6145;Турецкая лира
10;3/2/2022;66.1464;Турецкая лира
10;3/1/2022;67.7806;Турецкая лира
10;2/26/2022;59.4030;Турецкая лира
10;2/25/2022;61.5530;Турецкая лира
10;2/23/2022;58.4656;Турецкая лира
10;2/22/2022;56.3242;Турецкая лира
10;2/19/2022;55.6198;Турецкая лира
10;2/18/2022;55.6461;Турецкая лира
10;2/17/2022;55.0558;Турецкая лира
10;2/16/2022;56.0238;Турецкая лира
10;2/15/2022;56.5426;Турецкая лира
10;2/12/2022;55.3865;Турецкая лира
10;2/11/2022;55.1771;Турецкая лира
10;2/10/2022;55.0270;Турецкая лира
10;2/9/2022;55.1740;Турецкая лира
10;2/8/2022;55.8409;Турецкая лира
10;2/5/2022;56.0765;Турецкая лира
10;2/4/2022;56.5062;Турецкая лира
10;2/3/2022;56.9084;Турецкая лира
10;2/2/2022;57.6416;Турецкая лира
10;2/1/2022;58.1259;Турецкая лира
10;1/29/2022;57.1556;Турецкая лира
10;1/28/2022;58.0681;Турецкая лира
10;1/27/2022;58.5657;Турецкая лира
10;1/26/2022;58.1480;Турецкая лира
10;1/25/2022;57.8343;Турецкая лира
10;1/22/2022;57.1544;Турецкая лира
10;1/21/2022;56.6413;Турецкая лира
10;1/20/2022;56.4318;Турецкая лира
10;1/19/2022;56.4894;Турецкая лира
10;1/18/2022;56.3993;Турецкая лира
10;1/15/2022;56.0302;Турецкая лира
10;1/14/2022;55.0740;Турецкая лира
10;1/13/2022;54.3581;Турецкая лира
10;1/12/2022;54.0875;Турецкая лира
10;1/11/2022;54.3317;Турецкая лира
10;12/31/2021;57.8432;Турецкая лира
10;12/30/2021;60.9117;Турецкая лира
10;12/29/2021;62.1005;Турецкая лира
10;12/28/2021;63.8724;Турецкая лира
10;12/25/2021;62.9433;Турецкая лира
10;12/24/2021;63.3278;Турецкая лира
10;12/23/2021;59.1575;Турецкая лира
10;12/22/2021;53.3386;Турецкая лира
10;12/21/2021;42.4692;Турецкая лира
10;12/18/2021;45.7497;Турецкая лира
10;12/17/2021;48.4624;Турецкая лира
10;12/16/2021;50.4792;Турецкая лира
10;12/15/2021;51.8580;Турецкая лира
10;12/14/2021;51.0151;Турецкая лира
10;12/11/2021;53.1531;Турецкая лира
10;12/10/2021;53.5193;Турецкая лира
10;12/9/2021;54.0971;Турецкая лира
10;12/8/2021;54.2327;Турецкая лира
10;12/7/2021;53.6890;Турецкая лира
10;12/4/2021;53.5745;Турецкая лира
10;12/3/2021;54.9626;Турецкая лира
10;12/2/2021;54.4291;Турецкая лира
10;12/1/2021;58.3507;Турецкая лира
10;11/30/2021;59.6433;Турецкая лира
10;11/27/2021;62.9333;Турецкая лира
10;11/26/2021;62.2490;Турецкая лира
10;11/25/2021;57.9316;Турецкая лира
10;11/24/2021;62.2532;Турецкая лира
10;11/23/2021;65.9773;Турецкая лира
10;11/20/2021;66.6255;Турецкая лира
10;11/19/2021;67.5665;Турецкая лира
10;11/18/2021;70.0637;Турецкая лира
10;11/17/2021;71.4429;Турецкая лира
10;11/16/2021;72.3955;Турецкая лира
10;11/13/2021;72.2620;Турецкая лира
10;11/12/2021;71.5419;Турецкая лира
10;11/11/2021;72.2557;Турецкая лира
10;11/10/2021;73.2459;Турецкая лира
10;11/9/2021;73.7189;Турецкая лира
10;11/4/2021;74.2512;Турецкая лира
10;11/3/2021;75.2617;Турецкая лира
10;11/2/2021;74.4336;Турецкая лира
10;10/30/2021;73.4384;Турецкая лира
10;10/29/2021;73.4537;Турецкая лира
10;10/28/2021;73.5923;Турецкая лира
10;10/27/2021;73.5866;Турецкая лира
10;10/26/2021;72.1318;Турецкая лира
10;10/23/2021;73.5750;Турецкая лира
10;10/22/2021;76.6560;Турецкая лира
10;10/21/2021;76.2308;Турецкая лира
10;10/20/2021;76.2656;Турецкая лира
10;10/19/2021;76.6322;Турецкая лира
10;10/16/2021;77.4409;Турецкая лира
10;10/15/2021;78.6715;Турецкая лира
10;10/14/2021;79.6437;Турецкая лира
10;10/13/2021;79.6147;Турецкая лира
10;10/12/2021;80.0104;Турецкая лира
10;10/9/2021;80.4373;Турецкая лира
10;10/8/2021;81.4309;Турецкая лира
10;10/7/2021;81.3098;Турецкая лира
10;10/6/2021;81.9308;Турецкая лира
10;10/5/2021;82.2345;Турецкая лира
10;10/2/2021;82.1966;Турецкая лира
10;10/1/2021;81.7959;Турецкая лира
10;9/30/2021;82.1766;Турецкая лира
10;9/29/2021;81.6691;Турецкая лира
10;9/28/2021;81.9929;Турецкая лира
10;9/25/2021;82.8179;Турецкая лира
10;9/24/2021;84.2109;Турецкая лира
10;9/23/2021;84.3496;Турецкая лира
10;9/22/2021;84.8105;Турецкая лира
10;9/21/2021;84.3026;Турецкая лира
10;9/18/2021;84.5168;Турецкая лира
10;9/17/2021;85.7549;Турецкая лира
10;9/16/2021;86.3114;Турецкая лира
10;9/15/2021;86.0965;Турецкая лира
10;9/14/2021;86.3674;Турецкая лира
10;9/11/2021;86.4616;Турецкая лира
10;9/10/2021;86.0837;Турецкая лира
10;9/9/2021;87.4071;Турецкая лира
10;9/8/2021;88.0736;Турецкая лира
10;9/7/2021;87.9629;Турецкая лира
10;9/4/2021;87.4814;Турецкая лира
10;9/3/2021;87.9756;Турецкая лира
10;9/2/2021;88.1981;Турецкая лира
10;9/1/2021;88.1976;Турецкая лира
10;8/31/2021;88.3172;Турецкая лира
10;8/28/2021;88.2684;Турецкая лира
10;8/27/2021;88.5174;Турецкая лира
10;8/26/2021;87.8947;Турецкая лира
10;8/25/2021;87.7370;Турецкая лира
10;8/24/2021;87.3911;Турецкая лира
10;8/21/2021;87.0457;Турецкая лира
10;8/20/2021;86.9757;Турецкая лира
10;8/19/2021;86.5690;Турецкая лира
10;8/18/2021;87.2670;Турецкая лира
10;8/17/2021;86.6719;Турецкая лира
10;8/14/2021;85.8078;Турецкая лира
10;8/13/2021;85.8476;Турецкая лира
10;8/12/2021;85.7956;Турецкая лира
10;8/11/2021;85.1138;Турецкая лира
10;8/10/2021;84.8653;Турецкая лира
10;8/7/2021;85.1651;Турецкая лира
10;8/6/2021;85.7883;Турецкая лира
10;8/5/2021;86.2022;Турецкая лира
10;8/4/2021;87.5029;Турецкая лира
10;8/3/2021;86.8293;Турецкая лира
10;7/31/2021;86.9107;Турецкая лира
10;7/30/2021;86.1165;Турецкая лира
10;7/29/2021;86.0137;Турецкая лира
10;7/28/2021;86.1452;Турецкая лира
10;7/27/2021;86.1394;Турецкая лира
10;7/24/2021;86.2169;Турецкая лира
10;7/23/2021;86.1108;Турецкая лира
10;7/22/2021;86.6711;Турецкая лира
10;7/21/2021;87.0049;Турецкая лира
10;7/20/2021;86.4985;Турецкая лира
10;7/17/2021;87.2106;Турецкая лира
10;7/16/2021;86.5052;Турецкая лира
10;7/15/2021;85.9713;Турецкая лира
10;7/14/2021;85.8763;Турецкая лира
10;7/13/2021;86.3565;Турецкая лира
10;7/10/2021;85.7980;Турецкая лира
10;7/9/2021;86.2271;Турецкая лира
10;7/8/2021;85.3645;Турецкая лира
10;7/7/2021;84.5266;Турецкая лира
10;7/6/2021;84.3149;Турецкая лира
10;7/3/2021;84.6830;Турецкая лира
10;7/2/2021;83.9255;Турецкая лира
10;7/1/2021;83.6661;Турецкая лира
10;6/30/2021;82.9396;Турецкая лира
10;6/29/2021;82.4182;Турецкая лира
10;6/26/2021;83.0192;Турецкая лира
10;6/25/2021;83.4027;Турецкая лира
10;6/24/2021;84.2722;Турецкая лира
10;6/23/2021;83.5563;Турецкая лира
10;6/22/2021;83.4088;Турецкая лира
10;6/19/2021;83.2871;Турецкая лира
10;6/18/2021;84.1025;Турецкая лира
10;6/17/2021;84.4805;Турецкая лира
10;6/16/2021;84.0512;Турецкая лира
10;6/12/2021;86.0211;Турецкая лира
10;6/11/2021;84.3566;Турецкая лира
10;6/10/2021;83.9149;Турецкая лира
10;6/9/2021;84.6475;Турецкая лира
10;6/8/2021;84.5431;Турецкая лира
10;6/5/2021;84.3032;Турецкая лира
10;6/4/2021;84.9926;Турецкая лира
10;6/3/2021;85.1360;Турецкая лира
10;6/2/2021;86.0405;Турецкая лира
10;6/1/2021;86.4142;Турецкая лира
10;5/29/2021;85.9591;Турецкая лира
10;5/28/2021;87.1491;Турецкая лира
10;5/27/2021;86.9769;Турецкая лира
10;5/26/2021;87.2415;Турецкая лира
10;5/25/2021;87.5702;Турецкая лира
10;5/22/2021;87.8896;Турецкая лира
10;5/21/2021;87.8584;Турецкая лира
10;5/20/2021;87.7336;Турецкая лира
10;5/19/2021;88.4107;Турецкая лира
10;5/18/2021;88.2330;Турецкая лира
10;5/15/2021;87.4563;Турецкая лира
10;5/14/2021;87.5072;Турецкая лира
10;5/13/2021;88.9530;Турецкая лира
10;5/12/2021;89.3422;Турецкая лира
10;5/8/2021;89.4946;Турецкая лира
10;5/7/2021;89.7577;Турецкая лира
10;5/6/2021;89.6418;Турецкая лира
10;5/5/2021;90.5823;Турецкая лира
10;5/1/2021;90.9407;Турецкая лира
10;4/30/2021;91.0666;Турецкая лира
10;4/29/2021;91.4135;Турецкая лира
10;4/28/2021;90.7161;Турецкая лира
10;4/27/2021;89.8524;Турецкая лира
10;4/24/2021;90.1064;Турецкая лира
10;4/23/2021;92.3246;Турецкая лира
10;4/22/2021;94.3164;Турецкая лира
10;4/21/2021;93.7468;Турецкая лира
10;4/20/2021;94.6594;Турецкая лира
10;4/17/2021;93.5890;Турецкая лира
10;4/16/2021;95.7770;Турецкая лира
10;4/15/2021;93.7234;Турецкая лира
10;4/14/2021;94.9270;Турецкая лира
10;4/13/2021;94.5087;Турецкая лира
10;4/10/2021;94.7074;Турецкая лира
10;4/9/2021;94.4785;Турецкая лира
10;4/8/2021;95.2482;Турецкая лира
10;4/7/2021;93.7859;Турецкая лира
10;4/6/2021;93.8456;Турецкая лира
10;4/3/2021;94.6669;Турецкая лира
10;4/2/2021;92.9603;Турецкая лира
10;4/1/2021;90.8698;Турецкая лира
10;3/31/2021;90.7234;Турецкая лира
10;3/30/2021;93.0996;Турецкая лира
10;3/27/2021;94.8357;Турецкая лира
10;3/26/2021;95.7551;Турецкая лира
10;3/25/2021;95.4651;Турецкая лира
10;3/24/2021;97.0252;Турецкая лира
10;3/23/2021;93.8720;Турецкая лира
1;3/20/2021;10.2130;Турецкая лира
10;3/19/2021;98.2463;Турецкая лира
10;3/18/2021;97.4069;Турецкая лира
10;3/17/2021;96.9091;Турецкая лира
10;3/16/2021;96.8596;Турецкая лира
10;3/13/2021;97.1584;Турецкая лира
10;3/12/2021;98.7049;Турецкая лира
10;3/11/2021;97.0689;Турецкая лира
10;3/10/2021;96.6501;Турецкая лира
10;3/6/2021;98.7692;Турецкая лира
10;3/5/2021;98.7096;Турецкая лира
1;3/4/2021;10.0461;Турецкая лира
1;3/3/2021;10.2034;Турецкая лира
1;3/2/2021;10.0675;Турецкая лира
1;2/27/2021;10.1546;Турецкая лира
1;2/26/2021;10.2213;Турецкая лира
1;2/25/2021;10.3542;Турецкая лира
1;2/21/2021;10.6260;Турецкая лира
1;2/20/2021;10.6086;Турецкая лира
1;2/19/2021;10.5808;Турецкая лира
1;2/18/2021;10.5481;Турецкая лира
1;2/17/2021;10.5729;Турецкая лира
1;2/16/2021;10.5101;Турецкая лира
1;2/13/2021;10.5161;Турецкая лира
1;2/12/2021;10.4721;Турецкая лира
1;2/11/2021;10.4512;Турецкая лира
1;2/10/2021;10.3992;Турецкая лира
1;2/9/2021;10.5213;Турецкая лира
1;2/6/2021;10.5924;Турецкая лира
1;2/5/2021;10.5856;Турецкая лира
1;2/4/2021;10.6477;Турецкая лира
1;2/3/2021;10.6718;Турецкая лира
1;2/2/2021;10.4338;Турецкая лира
1;1/30/2021;10.3836;Турецкая лира
1;1/29/2021;10.3164;Турецкая лира
1;1/28/2021;10.1959;Турецкая лира
1;1/27/2021;10.1994;Турецкая лира
1;1/26/2021;10.1409;Турецкая лира
1;1/23/2021;10.0026;Турецкая лира
10;1/22/2021;99.2753;Турецкая лира
10;1/21/2021;98.5200;Турецкая лира
10;1/20/2021;98.7864;Турецкая лира
10;1/19/2021;98.3076;Турецкая лира
10;1/16/2021;99.2059;Турецкая лира
10;1/15/2021;99.6275;Турецкая лира
10;1/14/2021;98.9122;Турецкая лира
10;1/13/2021;99.6048;Турецкая лира
1;1/12/2021;10.0102;Турецкая лира
10;1/1/2021;99.9739;Турецкая лира
1;12/31/2020;10.0887;Турецкая лира
10;12/30/2020;99.3776;Турецкая лира
10;12/29/2020;98.2572;Турецкая лира
10;12/26/2020;97.3668;Турецкая лира
10;12/25/2020;97.8188;Турецкая лира
10;12/24/2020;98.7607;Турецкая лира
10;12/23/2020;98.2717;Турецкая лира
10;12/22/2020;96.8309;Турецкая лира
10;12/19/2020;94.9880;Турецкая лира
10;12/18/2020;94.0924;Турецкая лира
10;12/17/2020;94.1501;Турецкая лира
10;12/16/2020;93.5812;Турецкая лира
10;12/15/2020;91.9115;Турецкая лира
10;12/12/2020;91.8298;Турецкая лира
10;12/11/2020;93.7948;Турецкая лира
10;12/10/2020;93.7173;Турецкая лира
10;12/9/2020;94.1690;Турецкая лира
10;12/8/2020;94.7086;Турецкая лира
10;12/5/2020;95.1667;Турецкая лира
10;12/4/2020;95.3197;Турецкая лира
10;12/3/2020;96.6130;Турецкая лира
10;12/2/2020;96.5310;Турецкая лира
10;12/1/2020;97.4822;Турецкая лира
10;11/28/2020;97.0038;Турецкая лира
10;11/27/2020;95.2470;Турецкая лира
10;11/26/2020;94.8364;Турецкая лира
10;11/25/2020;96.2456;Турецкая лира
10;11/24/2020;97.4819;Турецкая лира
1;11/21/2020;10.0149;Турецкая лира
10;11/20/2020;99.5649;Турецкая лира
10;11/19/2020;98.2769;Турецкая лира
10;11/18/2020;98.5257;Турецкая лира
1;11/17/2020;10.0530;Турецкая лира
1;11/14/2020;10.0786;Турецкая лира
10;11/13/2020;98.3093;Турецкая лира
10;11/12/2020;93.8112;Турецкая лира
10;11/11/2020;92.7428;Турецкая лира
10;11/10/2020;93.2429;Турецкая лира
10;11/7/2020;91.1627;Турецкая лира
10;11/6/2020;92.6608;Турецкая лира
10;11/4/2020;94.5868;Турецкая лира
10;11/3/2020;95.8791;Турецкая лира
10;10/31/2020;95.2540;Турецкая лира
10;10/30/2020;94.9988;Турецкая лира
10;10/29/2020;94.0104;Турецкая лира
10;10/28/2020;93.8152;Турецкая лира
10;10/27/2020;94.8123;Турецкая лира
10;10/24/2020;95.9155;Турецкая лира
10;10/23/2020;98.6964;Турецкая лира
10;10/22/2020;98.3369;Турецкая лира
10;10/21/2020;98.4719;Турецкая лира
10;10/20/2020;98.7131;Турецкая лира
10;10/17/2020;98.3468;Турецкая лира
10;10/16/2020;98.2122;Турецкая лира
10;10/15/2020;97.2305;Турецкая лира
10;10/14/2020;97.7258;Турецкая лира
10;10/13/2020;97.6073;Турецкая лира
10;10/10/2020;97.1171;Турецкая лира
10;10/9/2020;98.1838;Турецкая лира
10;10/8/2020;99.6937;Турецкая лира
1;10/7/2020;10.1035;Турецкая лира
1;10/6/2020;10.1043;Турецкая лира
1;10/3/2020;10.0576;Турецкая лира
1;10/2/2020;10.0192;Турецкая лира
1;10/1/2020;10.1077;Турецкая лира
1;9/30/2020;10.1597;Турецкая лира
1;9/29/2020;10.1134;Турецкая лира
1;9/26/2020;10.1696;Турецкая лира
1;9/25/2020;10.0161;Турецкая лира
10;9/24/2020;99.4134;Турецкая лира
10;9/23/2020;99.6213;Турецкая лира
1;9/22/2020;10.0108;Турецкая лира
10;9/19/2020;99.2709;Турецкая лира
10;9/18/2020;99.7375;Турецкая лира
1;9/17/2020;10.0002;Турецкая лира
1;9/16/2020;10.0357;Турецкая лира
10;9/15/2020;99.7274;Турецкая лира
1;9/12/2020;10.0275;Турецкая лира
1;9/11/2020;10.0874;Турецкая лира
1;9/10/2020;10.1548;Турецкая лира
1;9/9/2020;10.1536;Турецкая лира
1;9/8/2020;10.1375;Турецкая лира
1;9/5/2020;10.1041;Турецкая лира
1;9/4/2020;10.1691;Турецкая лира
1;9/3/2020;10.0139;Турецкая лира
10;9/2/2020;99.8533;Турецкая лира
1;9/1/2020;10.0563;Турецкая лира
1;8/29/2020;10.1731;Турецкая лира
1;8/28/2020;10.2842;Турецкая лира
1;8/27/2020;10.2690;Турецкая лира
1;8/26/2020;10.0993;Турецкая лира
1;8/25/2020;10.1145;Турецкая лира
1;8/22/2020;10.2188;Турецкая лира
1;8/21/2020;10.0784;Турецкая лира
10;8/20/2020;99.3815;Турецкая лира
